# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.98999999999999999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 11
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = ./maud_output-G6Pto6PGC-20210910214754/samples/input_data.json
# init = ./maud_output-G6Pto6PGC-20210910214754/samples/inits.json
# random
#   seed = 28165
# output
#   file = /home/shannara/models/maud_output-G6Pto6PGC-20210910214754/samples/model-202109102147-3.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 ea3a31b
# stancflags = --include_paths=/home/shannara/Maud/src/maud,/home/shannara/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,dgf_z.3,dgf_z.4,dgf_z.5,drain_z.1.1,drain_z.2.1,drain_z.3.1,drain_z.4.1,drain_z.5.1,drain_z.1.2,drain_z.2.2,drain_z.3.2,drain_z.4.2,drain_z.5.2,log_kcat_z.1,log_kcat_z.2,log_km_z.1,log_km_z.2,log_km_z.3,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.3.1,log_conc_enzyme_z.4.1,log_conc_enzyme_z.5.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.3.2,log_conc_enzyme_z.4.2,log_conc_enzyme_z.5.2,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.3.1,log_conc_unbalanced_z.4.1,log_conc_unbalanced_z.5.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_conc_unbalanced_z.3.2,log_conc_unbalanced_z.4.2,log_conc_unbalanced_z.5.2,log_conc_unbalanced_z.1.3,log_conc_unbalanced_z.2.3,log_conc_unbalanced_z.3.3,log_conc_unbalanced_z.4.3,log_conc_unbalanced_z.5.3,log_diss_t_z.1,log_transfer_constant_z.1,dgf.1,dgf.2,dgf.3,dgf.4,dgf.5,km.1,km.2,km.3,kcat.1,kcat.2,diss_t.1,transfer_constant.1,drain.1.1,drain.2.1,drain.3.1,drain.4.1,drain.5.1,drain.1.2,drain.2.2,drain.3.2,drain.4.2,drain.5.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.3.1,conc_enzyme.4.1,conc_enzyme.5.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.3.2,conc_enzyme.4.2,conc_enzyme.5.2,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.3.1,conc_unbalanced.4.1,conc_unbalanced.5.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc_unbalanced.3.2,conc_unbalanced.4.2,conc_unbalanced.5.2,conc_unbalanced.1.3,conc_unbalanced.2.3,conc_unbalanced.3.3,conc_unbalanced.4.3,conc_unbalanced.5.3,conc.1.1,conc.2.1,conc.3.1,conc.4.1,conc.5.1,conc.1.2,conc.2.2,conc.3.2,conc.4.2,conc.5.2,conc.1.3,conc.2.3,conc.3.3,conc.4.3,conc.5.3,conc.1.4,conc.2.4,conc.3.4,conc.4.4,conc.5.4,conc.1.5,conc.2.5,conc.3.5,conc.4.5,conc.5.5,flux.1.1,flux.2.1,flux.3.1,flux.4.1,flux.5.1,flux.1.2,flux.2.2,flux.3.2,flux.4.2,flux.5.2,flux.1.3,flux.2.3,flux.3.3,flux.4.3,flux.5.3,flux.1.4,flux.2.4,flux.3.4,flux.4.4,flux.5.4,keq.1,keq.2,keq.3,keq.4,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yflux_sim.1,yflux_sim.2,yflux_sim.3,yflux_sim.4,yflux_sim.5,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_flux.1,log_lik_flux.2,log_lik_flux.3,log_lik_flux.4,log_lik_flux.5
-41.5239,0.997825,0.0591039,6,63,0,61.7883,-0.0332863,-0.682224,-1.45983,-0.758219,-1.38047,0.113992,0.0254656,1.60933,-1.09036,-0.937594,3.46905,-0.299494,-0.0904645,0.350148,0.689128,1.42563,-0.234658,2.16194,0.271136,-0.32648,0.177287,2.25045,0.452645,0.673024,-0.590027,0.669654,-0.532433,0.459118,-0.40669,-0.991083,-1.01449,1.33129,0.427621,0.540233,-1.26955,-2.2344,0.846863,1.57614,0.856393,1.94262,1.63928,-1.06531,0.0502987,-0.20407,0.0891229,-0.0703433,0.992827,-1554.08,-1379.68,-1306.6,-2043.76,-1985.9,0.268122,0.00791793,0.0215462,231.408,450.36,0.0197206,60.9826,0.000570847,0.435287,0.13132,0.0443356,0.227408,0.190649,2.02412,1.0601,0.755873,0.698378,0.011084,0.0320508,0.0160771,0.0112118,0.0126603,0.00488747,0.00891585,0.00892525,0.00721101,0.00787735,1.71804,20.8904,6.70652,2.1077,1.69901,0.541702,1.14379,1.84866,1.15647,2.31625,0.0452026,0.0287842,0.0130372,0.0193147,0.0383224,1.71554,7.24456,3.90501,0.76272,1.18083,0.00204987,0.034057,0.0090768,0.00704494,0.00760802,1.71804,20.8904,6.70652,2.1077,1.69901,0.541702,1.14379,1.84866,1.15647,2.31625,0.0452026,0.0287842,0.0130372,0.0193147,0.0383224,0.000570847,0.435287,0.131319,0.0443355,0.227408,0.191219,2.4594,1.19142,0.800207,0.925786,0.190649,2.02412,1.0601,0.755872,0.698378,0.191219,2.4594,1.19142,0.800207,0.925786,463.832,878.311,5.27028e-273,5.27028e-273,2.24905,7.23148,5.36719,0.826313,0.865823,0.19241,2.46876,1.2025,0.806999,0.980191,-2.94916,-1.79024,-0.980365,0.663856,-0.578914,4.33219,4.01423,1.93715,2.28884,1.61299
-40.541,0.997037,0.0604368,6,63,0,61.4983,0.723142,0.609844,1.66483,0.795023,0.976852,2.66829,0.313854,-0.323141,0.412839,1.09589,0.544794,-0.270905,0.864934,-1.34803,-0.900816,-0.171715,0.0601009,-1.83435,0.467686,0.489433,-2.42244,0.403029,0.581613,0.532969,-0.894762,-1.31024,0.150666,-0.186152,-0.0431906,0.9754,-1.35549,1.97263,-0.332525,1.07052,0.161468,-1.84325,1.39976,-1.52965,-0.655404,-3.00635,-0.686114,0.845097,-0.542001,0.386957,-0.536992,-0.532008,0.131805,-1552.26,-1375.93,-1302.54,-2022.95,-1954.31,0.120565,0.00823539,0.0253653,168.126,477.708,0.0179813,51.3356,0.00713428,0.442055,0.0485954,0.0902779,0.328784,0.178636,2.02479,1.11716,0.743155,0.631078,0.0081832,0.024335,0.0165677,0.0111138,0.0119799,0.00390137,0.010236,0.00815422,0.00735591,0.0114849,1.61099,25.0734,6.09436,2.3348,2.72999,0.584837,1.26331,1.25407,0.99042,0.741227,0.027792,0.0384522,0.0119915,0.0206818,0.0326463,2.08129,7.21381,3.6567,0.945915,0.726282,0.00280826,0.0258246,0.0108331,0.00788655,0.00537873,1.61099,25.0734,6.09436,2.3348,2.72999,0.584837,1.26331,1.25407,0.99042,0.741227,0.027792,0.0384522,0.0119915,0.0206818,0.0326463,0.00713427,0.442055,0.0485954,0.0902778,0.328784,0.18577,2.46684,1.16576,0.833432,0.959861,0.178636,2.02479,1.11716,0.743154,0.631078,0.18577,2.46684,1.16576,0.833432,0.959861,6.82068,1914.54,1.09623e-272,1.09623e-272,3.34668,6.43911,3.18029,1.0343,0.959498,0.186556,2.47635,1.16663,0.848495,0.867851,-4.50302,-1.83614,-1.02782,0.653566,0.184229,4.60218,3.93541,2.30566,2.77487,1.47281
-39.1205,0.983801,0.0616895,6,63,0,64.0014,0.722609,-0.110537,-1.48152,-0.0417128,-1.13055,0.550119,-0.249623,0.447242,-0.835868,-0.603093,1.71057,0.295505,1.07304,0.846626,1.14306,1.49155,-0.320703,1.82885,0.748355,0.0751284,-0.862588,1.25549,0.6962,-0.15319,0.45368,1.36338,-0.6626,-0.234377,-0.80722,-0.0311576,-1.05014,0.934828,-1.32453,0.0335763,-1.31605,-2.28563,1.31423,1.09526,0.508952,1.6698,0.799657,-2.27868,0.414933,-0.695122,0.770313,-0.479682,-1.04499,-1552.27,-1378.02,-1306.63,-2034.16,-1982.55,0.250843,0.00871089,0.0233482,234.479,442.676,0.0181704,40.5698,0.0016915,0.428831,0.0815735,0.0521135,0.244084,0.183425,2.03808,1.12959,0.759591,0.717593,0.00981722,0.0276327,0.0170162,0.0106462,0.0152968,0.00528902,0.00868432,0.00809935,0.00705466,0.00946917,1.70652,18.6614,5.37872,1.91139,1.67303,0.536294,1.24404,1.74086,1.116,2.17524,0.0379219,0.0239483,0.0137259,0.0182478,0.0456243,2.09587,7.62379,4.28569,0.828016,1.90278,0.00200451,0.0418156,0.0119106,0.0081999,0.00695131,1.70652,18.6614,5.37872,1.91139,1.67303,0.536294,1.24404,1.74086,1.116,2.17524,0.0379219,0.0239483,0.0137259,0.0182478,0.0456243,0.0016915,0.428831,0.0815735,0.0521135,0.244084,0.185116,2.46691,1.21116,0.811704,0.961676,0.183425,2.03808,1.12959,0.75959,0.717592,0.185116,2.46691,1.21116,0.811704,0.961676,2926.68,824.653,1.09566e-272,1.09566e-272,2.44374,6.51391,4.17404,0.711233,2.60722,0.183291,2.47098,1.15171,0.794363,0.884991,-4.56454,-1.33489,-1.01698,0.778348,-2.20313,4.41189,3.92762,1.35559,2.68995,1.46013
-41.8826,0.985492,0.0613501,6,63,0,62.1243,0.634833,-1.00039,-0.175012,0.00317144,-1.77238,0.928867,1.50789,0.634152,0.56651,-0.0789,1.52047,-1.32277,-0.93229,0.976968,0.767093,0.508212,-0.335434,1.18211,1.00424,-1.54161,-1.52735,2.13147,1.0746,0.369303,-0.392579,-0.532542,2.30364,0.558956,0.997967,1.6535,-1.79255,2.15749,0.436186,1.75189,-0.654175,-1.23734,1.62691,-0.270851,0.812397,-1.24422,0.536572,1.00353,0.057034,1.71834,-0.420841,0.57548,1.4753,-1552.48,-1380.6,-1304.93,-2033.56,-1991.15,0.220407,0.00916829,0.0168976,192.616,441.374,0.0224396,67.1604,0.00266472,0.470077,0.0895747,0.0949745,0.270217,0.182644,2.00009,1.00983,0.760567,0.701678,0.00908434,0.0314873,0.0185851,0.0110005,0.0131216,0.00426245,0.0158172,0.00905089,0.00778724,0.0130795,1.48349,26.4279,6.71376,2.66287,2.08337,0.658535,1.31597,1.46768,1.15127,1.11209,0.0358914,0.0393869,0.0130496,0.0241264,0.0336317,1.3147,8.25758,3.58932,0.679725,0.546673,0.00184624,0.00925264,0.00641607,0.00559997,0.00342063,1.48349,26.4279,6.71376,2.66287,2.08337,0.658535,1.31597,1.46768,1.15127,1.11209,0.0358914,0.0393869,0.0130496,0.0241264,0.0336317,0.00266472,0.470077,0.0895746,0.0949744,0.270217,0.185309,2.47017,1.0994,0.85554,0.971894,0.182644,2.00009,1.00983,0.760566,0.701677,0.185309,2.47017,1.0994,0.85554,0.971894,673423,316.999,1.00639e-272,1.00639e-272,0.872917,7.27078,3.21357,0.801183,0.319925,0.188689,2.46885,1.10122,0.843851,1.02092,-1.27993,-0.975022,-1.05228,0.257076,0.213627,4.47279,3.44446,1.22747,1.95753,1.37891
-41.8113,0.998143,0.0612146,6,63,0,67.4491,-0.760247,0.719802,0.464087,0.0138857,1.61992,0.620314,-1.73797,-1.2334,0.450426,0.357792,1.13018,1.28557,0.103747,-0.74544,-0.731481,0.372654,0.399807,-0.387826,-0.332787,1.3291,-0.783358,0.935031,-0.0709271,-0.21184,-0.691986,0.552735,-2.5472,-0.47252,-0.758851,-1.48389,-1.45648,1.49574,-0.196927,-1.25412,-0.605886,-1.90342,0.715976,0.51782,-0.638786,0.463371,-0.221262,-0.891355,-0.21044,-1.53144,0.218022,-1.27099,-0.537322,-1555.82,-1375.61,-1304.1,-2033.41,-1945.69,0.161014,0.00701707,0.0300035,187.464,511.292,0.0155108,44.9054,0.00187187,0.393901,0.00962939,0.0914267,0.291988,0.181041,2.06133,1.0717,0.747668,0.638246,0.00990842,0.0263436,0.0142301,0.0106071,0.0124284,0.00482286,0.00593327,0.00783374,0.00707336,0.00716711,1.58059,21.8913,6.19931,1.49086,2.11698,0.577985,1.1172,1.61968,0.992109,1.6477,0.03063,0.0295533,0.0125661,0.0165648,0.0396083,2.50917,7.44433,4.39424,0.551491,1.50299,0.00240388,0.127359,0.0110957,0.0090643,0.0102076,1.58059,21.8913,6.19931,1.49086,2.11698,0.577985,1.1172,1.61968,0.992109,1.6477,0.03063,0.0295533,0.0125661,0.0165648,0.0396083,0.00187187,0.393901,0.00962939,0.0914265,0.291988,0.182913,2.45523,1.08133,0.839093,0.930233,0.181041,2.06133,1.0717,0.747666,0.638246,0.182913,2.45523,1.08133,0.839093,0.930233,0.00144827,9155.35,2.6071e-273,2.6071e-273,4.16423,8.28846,5.34763,0.630032,0.765979,0.181041,2.45013,1.02704,0.829535,0.843431,-6.2798,-1.52561,-1.04759,-1.21529,-1.29182,3.41912,3.44215,0.426345,2.65241,1.60524
-38.9983,0.945988,0.0625901,6,63,0,62.883,0.256526,-1.18682,-0.585166,0.129262,-0.9952,1.11325,0.206972,0.248417,-0.529803,0.110547,1.13647,-0.601218,-0.532883,0.468805,-0.127861,1.05947,-1.15335,1.02457,0.609154,-1.46494,-1.04119,1.93601,0.66005,1.63804,-0.140621,-0.110192,2.02183,0.792954,1.55207,0.507072,-1.16379,2.28105,0.130793,2.52929,-1.3267,-1.17927,1.51374,0.270784,0.98672,0.37878,0.823735,0.819284,-0.255794,2.08181,0.806362,-0.713068,1.63136,-1553.38,-1381.14,-1305.46,-2031.87,-1980.74,0.213571,0.00847172,0.0171587,215.067,374.769,0.0173418,69.2896,0.0031385,0.439546,0.0730623,0.0614678,0.279662,0.181067,2.01703,1.03368,0.756761,0.663796,0.0096147,0.0305831,0.0168734,0.0119106,0.0137347,0.00447236,0.0149414,0.00935234,0.00802701,0.0104986,1.67032,27.3736,6.46048,3.09384,1.66714,0.666068,1.28946,1.57045,1.17203,1.61592,0.0381134,0.038302,0.0124859,0.0251627,0.0460474,1.53446,8.10269,3.12679,1.01286,0.726803,0.00211859,0.0134113,0.00791847,0.00641071,0.00541226,1.67032,27.3736,6.46048,3.09384,1.66714,0.666068,1.28946,1.57045,1.17203,1.61592,0.0381134,0.038302,0.0124859,0.0251627,0.0460474,0.0031385,0.439546,0.0730623,0.0614678,0.279661,0.184205,2.45658,1.10674,0.818228,0.943457,0.181066,2.01703,1.03368,0.756761,0.663795,0.184205,2.45658,1.10674,0.818228,0.943457,19999.4,367.626,6.97743e-273,6.97743e-273,1.34931,8.50202,2.14041,1.30519,0.560907,0.185462,2.44555,1.06044,0.834009,0.879308,-2.18311,-1.02141,-1.38557,0.440242,0.183766,4.06707,3.67563,1.49083,2.80795,1.5635
-46.439,0.97822,0.0578756,6,63,0,63.7113,0.540331,0.22655,-0.483273,0.637847,-0.282057,1.40323,-0.931776,1.85543,0.190406,-0.814046,1.66658,0.271782,-1.30193,-0.420789,0.392396,0.297342,0.814127,-0.143742,1.87845,-0.0468648,-0.930784,1.38593,0.716894,-1.49135,-1.02289,-0.787297,-0.94763,0.903158,-0.864528,0.154109,-2.48263,0.790909,-0.343088,-0.843855,1.07522,-1.31814,1.50897,-0.489043,-0.546245,-2.57116,-1.97349,0.0797176,-1.47222,-0.68874,-1.71068,0.424354,-1.747,-1552.7,-1377.04,-1305.33,-2025.05,-1971.18,0.169069,0.01092,0.0227854,184.661,555.464,0.0217715,35.2555,0.00388363,0.412822,0.141855,0.0834797,0.233568,0.183244,2.03753,0.987752,0.750099,0.685818,0.00973939,0.0281752,0.0170984,0.00978998,0.0117049,0.00414063,0.00819812,0.00949777,0.00703257,0.00981158,1.30241,17.9125,6.08626,1.61368,3.69553,0.648194,1.28836,1.42821,1.00157,0.819341,0.021231,0.03424,0.0105158,0.0182613,0.0241729,2.36774,8.51044,5.09398,0.546908,1.28602,0.00201803,0.0265436,0.00620795,0.00618122,0.0046238,1.30241,17.9125,6.08626,1.61368,3.69553,0.648194,1.28836,1.42821,1.00157,0.819341,0.021231,0.03424,0.0105158,0.0182613,0.0241729,0.00388363,0.412822,0.141855,0.0834795,0.233567,0.187128,2.45035,1.12961,0.833577,0.919385,0.183244,2.03753,0.987752,0.750098,0.685817,0.187128,2.45035,1.12961,0.833577,0.919385,1336.18,1459.44,9.18398e-273,9.18398e-273,2.25336,7.50117,3.35981,0.342697,1.33005,0.184397,2.44426,1.12792,0.826369,0.978096,-5.69967,-0.951117,-1.40791,-1.29371,-0.805752,4.84488,2.21138,2.08144,2.77247,1.61858
-46.1111,0.99657,0.0569614,6,63,0,70.9048,0.218831,-0.942361,1.4212,0.319096,-1.07898,0.592516,-0.806857,-0.726491,-0.935314,-0.599101,1.28914,1.18736,1.24008,0.250539,-0.618401,1.47404,0.790251,2.94733,-0.433575,1.74986,-0.418639,1.88705,0.10405,1.68861,-0.988834,0.299727,0.0106095,0.0252884,-1.59716,1.01121,-0.977359,1.91295,-0.701429,1.71449,-0.213441,-1.37867,0.0249866,0.652981,-0.0964975,-1.79885,-1.63415,-0.44809,1.631,-0.379345,-1.14711,0.76219,0.778167,-1553.47,-1380.43,-1302.85,-2029.32,-1981.86,0.313727,0.00687704,0.0326377,233.659,552.818,0.0232934,58.4199,0.00180045,0.415753,0.0313291,0.0490742,0.244283,0.181694,2.05902,1.13956,0.755127,0.643033,0.0103393,0.0303607,0.0148225,0.0119484,0.0117774,0.00468596,0.00995025,0.00839924,0.00675616,0.011564,1.73011,24.6511,5.81773,2.64372,2.41102,0.640555,0.986703,1.64726,1.04883,0.978782,0.0227928,0.0316073,0.0162966,0.0189269,0.027925,2.42867,8.27815,3.34102,1.17867,0.832947,0.00248809,0.0266931,0.0110055,0.00895587,0.00526019,1.73011,24.6511,5.81773,2.64372,2.41102,0.640555,0.986703,1.64726,1.04883,0.978782,0.0227928,0.0316073,0.0162966,0.0189269,0.027925,0.00180044,0.415753,0.031329,0.0490741,0.244283,0.183494,2.47477,1.17089,0.8042,0.887315,0.181694,2.05902,1.13956,0.755126,0.643032,0.183494,2.47477,1.17089,0.8042,0.887315,188867,507.534,6.72737e-273,6.72737e-273,2.51686,8.88753,2.39347,1.12524,1.52163,0.184206,2.47456,1.15728,0.810169,0.832021,-5.95053,-0.970727,-1.19206,-0.393904,0.0601491,3.73375,2.30041,2.26698,2.45609,1.54781
-46.3435,0.997513,0.0580637,6,63,0,62.6624,-0.0276823,2.59705,-0.88701,-0.849561,1.26761,0.95847,0.966711,1.60934,0.452557,0.596524,2.12272,-0.511582,0.0194798,-0.319358,0.334089,-0.0254276,-0.624608,-2.39233,0.77866,-1.80339,-1.26941,1.19154,0.854251,-0.232306,-0.564361,-0.689952,0.0541707,0.257544,1.31042,-0.916112,-1.76516,1.05671,0.677108,-0.646758,-0.581716,-2.67357,1.44445,0.0287693,-0.272579,1.64386,0.928629,0.878937,-0.946371,0.262924,0.421199,-1.30802,-0.169558,-1554.07,-1370.17,-1305.85,-2044.98,-1950.41,0.107834,0.00876385,0.0160357,173.117,416.571,0.0153963,48.3328,0.00274079,0.457376,0.13132,0.0914918,0.303889,0.185118,2.01914,1.06667,0.750859,0.68335,0.00936197,0.0273705,0.0176547,0.0105935,0.0127193,0.00418676,0.0100383,0.00867687,0.00792155,0.0079914,1.49118,19.3201,6.92055,1.67624,2.13401,0.497051,1.2735,1.52367,1.03007,2.16229,0.0389589,0.03865,0.0113261,0.0203871,0.0417232,1.8674,7.45529,5.42199,0.627002,1.8131,0.00193573,0.02329,0.00794959,0.00549641,0.00676036,1.49118,19.3201,6.92055,1.67624,2.13401,0.497051,1.2735,1.52367,1.03007,2.16229,0.0389589,0.03865,0.0113261,0.0203871,0.0417232,0.00274078,0.457376,0.13132,0.0914917,0.303889,0.187859,2.47651,1.19799,0.842349,0.987239,0.185118,2.01914,1.06667,0.750858,0.68335,0.187859,2.47651,1.19799,0.842349,0.987239,5.00408e-06,40498.9,5.29895e-273,5.29895e-273,1.94028,6.73295,3.69407,0.580534,2.7794,0.188702,2.48061,1.17337,0.818277,1.02447,-3.59573,-1.51272,-1.65229,-0.199339,-1.99935,4.89036,1.72856,1.77247,2.55489,1.22551
-41.1516,0.999922,0.0592816,6,63,0,64.0468,0.194369,2.27973,-0.57723,-0.527435,1.29585,1.09863,0.800858,1.55853,0.304842,0.903073,2.17042,-0.664423,-0.17971,-0.529587,0.420655,0.093596,-0.482684,-2.20825,0.866481,-1.60709,-1.49403,1.23559,0.76943,-0.214764,-0.61977,-0.452413,0.256324,0.272469,1.10075,-0.734117,-1.83322,1.04606,0.647035,-0.572552,-0.805413,-2.79639,1.47963,0.217486,-0.294643,1.67245,0.837025,0.648333,-0.816565,0.015333,0.328546,-1.19283,-0.246862,-1553.53,-1371.09,-1305.45,-2040.67,-1950.04,0.111878,0.00891914,0.0166778,177.288,428.565,0.0157551,47.5913,0.00310093,0.453484,0.129145,0.0869772,0.319172,0.185314,2.01555,1.05477,0.749284,0.687014,0.00911974,0.0275508,0.0173091,0.0106052,0.0125922,0.0043015,0.0104569,0.00869502,0.00783117,0.00827517,1.47215,19.2616,6.89439,1.70041,1.98152,0.485236,1.28158,1.56002,1.02774,2.17657,0.0382195,0.0373222,0.0115356,0.0198113,0.0407451,1.75822,7.8911,5.58618,0.664483,1.64108,0.00189863,0.0204617,0.00776613,0.00553472,0.00660598,1.47215,19.2616,6.89439,1.70041,1.98152,0.485236,1.28158,1.56002,1.02774,2.17657,0.0382195,0.0373222,0.0115356,0.0198113,0.0407451,0.00310093,0.453484,0.129145,0.086977,0.319172,0.188415,2.46903,1.18392,0.83626,1.00619,0.185314,2.01555,1.05477,0.749283,0.687014,0.188415,2.46903,1.18392,0.83626,1.00619,4.17892e-05,22534.7,6.56991e-273,6.56991e-273,2.01125,11.0186,3.39365,0.618853,1.97465,0.188007,2.48085,1.14044,0.870915,0.950903,-3.13082,-1.12678,-1.78847,0.143128,-1.60667,4.88503,3.64389,2.09023,2.72116,0.984105
-36.2291,0.991634,0.0607882,6,63,0,53.88,-0.969789,-1.13245,0.988378,-0.405859,-0.280489,-0.0636427,-0.476526,-0.26729,-0.537573,-1.38413,0.876174,0.0617792,0.108771,0.989791,-0.0538187,1.27239,-0.101691,1.46313,-0.0547663,1.93798,-0.106683,1.97417,-0.0228172,0.427624,-0.775824,0.985576,0.0797774,0.244967,-0.886977,-0.990172,-1.24636,1.21136,-1.36122,1.05139,-0.782245,-1.21156,0.610765,0.455136,0.727739,-1.98088,0.121197,-0.561567,-0.472706,0.763972,0.0414199,-0.133512,0.971828,-1556.33,-1380.98,-1303.42,-2039.04,-1971.16,0.23315,0.0074183,0.033889,224.423,462.497,0.019473,60.727,0.000114404,0.423506,0.0509862,0.0612304,0.205147,0.179997,2.0326,1.072,0.760663,0.66693,0.0107227,0.0307576,0.0143906,0.0110407,0.012241,0.00506641,0.0100903,0.0086616,0.00702393,0.00787872,1.6445,20.1894,5.35393,2.32619,1.99679,0.661869,1.09627,1.60704,1.14132,0.93861,0.0329047,0.0310682,0.0121093,0.021604,0.0378572,2.44371,7.33411,2.89576,0.919379,0.684019,0.0028218,0.0376516,0.0132005,0.011478,0.0106623,1.6445,20.1894,5.35393,2.32619,1.99679,0.661869,1.09627,1.60704,1.14132,0.93861,0.0329047,0.0310682,0.0121093,0.021604,0.0378572,0.000114404,0.423506,0.0509862,0.0612303,0.205147,0.180112,2.4561,1.12299,0.821893,0.872076,0.179997,2.0326,1.072,0.760662,0.666929,0.180112,2.4561,1.12299,0.821893,0.872076,49.8356,1284.35,2.12838e-273,2.12838e-273,3.36463,5.18554,3.17717,0.889111,1.3819,0.178095,2.45714,1.13804,0.853743,0.860522,-6.01224,-1.66453,-1.6869,0.712491,0.216024,1.37513,3.5986,1.94621,2.83941,1.45648
-50.1124,0.98469,0.061354,6,63,0,67.9209,-1.64156,-1.60731,0.922728,-0.165,-0.50494,2.37458,0.387302,-0.32805,-0.127371,-1.30227,1.31285,-0.827806,0.833588,-1.4277,-0.311617,-0.869946,-1.25233,-0.209914,-0.624303,0.135532,-1.63288,2.37439,1.92152,-0.562639,0.991468,0.733795,-0.281596,-1.15539,1.49831,-1.69887,0.374105,3.2263,0.800511,1.40007,0.726812,-1.91679,-0.870189,-1.76738,0.588226,-1.24498,0.0433043,0.350747,0.142519,0.620709,1.99557,-0.357551,1.01703,-1557.94,-1382.36,-1303.5,-2035.81,-1974.17,0.166846,0.00661965,0.023632,146.213,367.423,0.0186197,61.2785,0.00637957,0.443778,0.0483853,0.0737674,0.209228,0.181791,2.01171,1.11529,0.742558,0.656018,0.00897313,0.0326485,0.022641,0.0103765,0.016863,0.00492328,0.00937956,0.00711942,0.00800343,0.0068777,2.23254,35.823,7.02893,2.48809,3.29254,0.576473,0.840045,1.21737,1.12511,1.1119,0.0323729,0.0356761,0.0132081,0.0212488,0.0624363,2.06519,7.69325,4.25524,0.586118,1.78693,0.00274369,0.0585685,0.0189372,0.0090812,0.0123046,2.23254,35.823,7.02893,2.48809,3.29254,0.576473,0.840045,1.21737,1.12511,1.1119,0.0323729,0.0356761,0.0132081,0.0212488,0.0624363,0.00637956,0.443778,0.0483852,0.0737673,0.209228,0.188171,2.45549,1.16367,0.816324,0.865246,0.181791,2.01171,1.11529,0.742557,0.656018,0.188171,2.45549,1.16367,0.816324,0.865246,1038.17,1412.15,1.11065e-273,1.11065e-273,1.55336,7.24677,3.04987,0.66141,4.10121,0.187966,2.45662,1.12218,0.823566,0.852291,-4.43506,-1.27234,-1.00987,-0.688702,-1.93972,4.89162,3.49115,2.31634,2.78172,1.40347
