# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.98999999999999999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 11
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = ./maud_output-G6Pto6PGC-20210910214754/samples/input_data.json
# init = ./maud_output-G6Pto6PGC-20210910214754/samples/inits.json
# random
#   seed = 28165
# output
#   file = /home/shannara/models/maud_output-G6Pto6PGC-20210910214754/samples/model-202109102147-2.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 ea3a31b
# stancflags = --include_paths=/home/shannara/Maud/src/maud,/home/shannara/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,dgf_z.3,dgf_z.4,dgf_z.5,drain_z.1.1,drain_z.2.1,drain_z.3.1,drain_z.4.1,drain_z.5.1,drain_z.1.2,drain_z.2.2,drain_z.3.2,drain_z.4.2,drain_z.5.2,log_kcat_z.1,log_kcat_z.2,log_km_z.1,log_km_z.2,log_km_z.3,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.3.1,log_conc_enzyme_z.4.1,log_conc_enzyme_z.5.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.3.2,log_conc_enzyme_z.4.2,log_conc_enzyme_z.5.2,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.3.1,log_conc_unbalanced_z.4.1,log_conc_unbalanced_z.5.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_conc_unbalanced_z.3.2,log_conc_unbalanced_z.4.2,log_conc_unbalanced_z.5.2,log_conc_unbalanced_z.1.3,log_conc_unbalanced_z.2.3,log_conc_unbalanced_z.3.3,log_conc_unbalanced_z.4.3,log_conc_unbalanced_z.5.3,log_diss_t_z.1,log_transfer_constant_z.1,dgf.1,dgf.2,dgf.3,dgf.4,dgf.5,km.1,km.2,km.3,kcat.1,kcat.2,diss_t.1,transfer_constant.1,drain.1.1,drain.2.1,drain.3.1,drain.4.1,drain.5.1,drain.1.2,drain.2.2,drain.3.2,drain.4.2,drain.5.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.3.1,conc_enzyme.4.1,conc_enzyme.5.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.3.2,conc_enzyme.4.2,conc_enzyme.5.2,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.3.1,conc_unbalanced.4.1,conc_unbalanced.5.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc_unbalanced.3.2,conc_unbalanced.4.2,conc_unbalanced.5.2,conc_unbalanced.1.3,conc_unbalanced.2.3,conc_unbalanced.3.3,conc_unbalanced.4.3,conc_unbalanced.5.3,conc.1.1,conc.2.1,conc.3.1,conc.4.1,conc.5.1,conc.1.2,conc.2.2,conc.3.2,conc.4.2,conc.5.2,conc.1.3,conc.2.3,conc.3.3,conc.4.3,conc.5.3,conc.1.4,conc.2.4,conc.3.4,conc.4.4,conc.5.4,conc.1.5,conc.2.5,conc.3.5,conc.4.5,conc.5.5,flux.1.1,flux.2.1,flux.3.1,flux.4.1,flux.5.1,flux.1.2,flux.2.2,flux.3.2,flux.4.2,flux.5.2,flux.1.3,flux.2.3,flux.3.3,flux.4.3,flux.5.3,flux.1.4,flux.2.4,flux.3.4,flux.4.4,flux.5.4,keq.1,keq.2,keq.3,keq.4,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yflux_sim.1,yflux_sim.2,yflux_sim.3,yflux_sim.4,yflux_sim.5,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_flux.1,log_lik_flux.2,log_lik_flux.3,log_lik_flux.4,log_lik_flux.5
-41.5637,6.52793e-07,0.4,1,3,1,65.2405,1.3125,0.237931,0.0230769,0.14403,0.837313,-0.571945,0.201801,0.909229,-0.549678,-0.697678,2.68285,-0.335078,0.858234,0.0694975,0.724066,0.764715,0.498335,0.298496,0.556347,-1.40254,-1.25019,-0.210025,0.298745,-0.74648,-0.683973,0.151006,-0.0748987,1.13149,0.0112048,0.743533,-0.678462,2.73049,-1.22629,0.523802,-1.02897,-1.79655,1.0319,2.91091,-0.343155,-2.25925,0.080436,1.05511,1.10627,-1.53204,-0.142574,-0.679013,0.106361,-1550.85,-1377.01,-1304.67,-2031.67,-1956.18,0.184704,0.00838272,0.0173742,202.755,521.467,0.0174603,51.075,-0.00119171,0.439425,0.10135,0.0608604,0.239369,0.187419,2.02328,1.11676,0.753771,0.699857,0.009383,0.0222096,0.0155106,0.0102577,0.0124465,0.00460731,0.00977975,0.00980632,0.00737784,0.0109855,1.83047,31.1087,5.44567,2.10103,1.84002,0.590212,1.18248,2.18418,1.02264,0.880343,0.0326253,0.039696,0.015133,0.0165636,0.0361152,2.15302,6.60557,4.03697,0.673364,0.546204,0.00145987,0.0162251,0.00543277,0.00466703,0.0034072,1.83047,31.1087,5.44567,2.10103,1.84002,0.590212,1.18248,2.18418,1.02264,0.880343,0.0326253,0.039696,0.015133,0.0165636,0.0361152,-0.00119171,0.439425,0.10135,0.0608603,0.239369,0.186227,2.4627,1.21811,0.81463,0.939224,0.187419,2.02328,1.11676,0.75377,0.699856,0.186227,2.4627,1.21811,0.81463,0.939224,0.280616,700.299,1.93962e-272,1.93962e-272,2.18508,5.95436,8.40186,0.920846,0.537229,0.191989,2.4734,1.18327,0.791916,1.02462,-4.80507,-3.06115,-0.979478,0.211186,0.21325,4.70684,4.15296,1.08923,2.7527,1.57991
-49.3605,0.99935,0.0413248,6,63,0,72.5578,1.22619,-0.0126088,0.526127,0.758289,0.0447017,0.355314,0.980419,-0.408723,0.00749364,2.4566,1.16386,-1.16977,-0.878999,-1.10701,-0.900977,2.25523,-0.812771,1.29985,1.82676,0.697425,-1.62977,1.3708,-1.08491,-0.694396,0.2146,-1.39314,0.154838,1.43721,-0.888478,-1.17262,-0.679603,0.704948,0.57774,1.83358,-1.25543,-1.80859,2.72179,0.755251,0.70601,0.374087,1.5326,1.02141,1.23507,-1.115,1.22292,-1.44585,-0.416206,-1551.06,-1377.74,-1304.02,-2023.44,-1966.8,0.225659,0.0108077,0.0264427,273.172,401.186,0.0149777,46.0065,0.00119094,0.457698,0.0449319,0.0778893,0.396621,0.181179,2.00368,1.01301,0.74496,0.631072,0.00897639,0.0281118,0.0112349,0.0102912,0.0146481,0.00386474,0.0102446,0.0102352,0.00702336,0.00760787,1.83008,17.4796,6.8345,2.70517,1.70698,0.588821,1.60221,1.66845,1.13878,1.61418,0.0442051,0.0394937,0.0154107,0.0173825,0.0512299,1.75458,7.83652,2.81816,0.940216,0.997918,0.00352483,0.039479,0.00917725,0.0109074,0.0134232,1.83008,17.4796,6.8345,2.70517,1.70698,0.588821,1.60221,1.66845,1.13878,1.61418,0.0442051,0.0394937,0.0154107,0.0173825,0.0512299,0.00119094,0.457698,0.0449319,0.0778892,0.39662,0.18237,2.46138,1.05794,0.822848,1.02769,0.181179,2.00368,1.01301,0.744959,0.631071,0.18237,2.46138,1.05794,0.822848,1.02769,983.802,567.912,1.78412e-272,1.78412e-272,2.53226,8.22938,3.53913,1.07679,1.39834,0.181187,2.46031,1.07621,0.787358,0.933038,-3.1153,-1.16225,-1.81338,0.667546,-0.212813,3.09153,4.13072,-0.933005,2.8435,0.640445
-40.692,0.99966,0.0247803,7,127,0,68.9964,-1.72028,-0.802181,0.500455,1.71736,-0.325087,0.980686,0.788054,-0.417539,-0.46025,-1.22138,1.76594,-0.84795,1.66847,0.594648,-0.330602,-0.382376,0.106877,-0.786068,-0.276326,0.694154,0.0463904,0.918394,0.957108,-0.883245,-1.49045,1.25415,-0.058251,-0.275433,-0.628381,1.42245,-2.65417,2.09802,-1.19823,-1.05285,-1.31842,-2.63041,-0.297928,-0.0901575,-0.295296,-0.412978,-0.139646,-0.718671,-0.422296,-1.02011,0.132816,0.738966,0.116141,-1558.13,-1380.03,-1304.05,-2010.59,-1971.76,0.148687,0.00709676,0.0264254,161.189,482.198,0.0231855,51.175,0.00279787,0.453184,0.0445545,0.0635936,0.21326,0.183652,2.01124,1.16515,0.757704,0.655215,0.010916,0.0262783,0.0180831,0.0101702,0.0107538,0.00522367,0.00981272,0.00805292,0.00712405,0.0125127,1.26093,25.9843,5.46494,1.5499,1.67172,0.501271,0.931059,1.50119,1.02767,1.34665,0.0311574,0.0303371,0.0121958,0.0175744,0.0387536,2.23023,7.30409,4.82886,0.587197,0.847941,0.00211243,0.0287235,0.0119574,0.00830293,0.0044432,1.26093,25.9843,5.46494,1.5499,1.67172,0.501271,0.931059,1.50119,1.02767,1.34665,0.0311574,0.0303371,0.0121958,0.0175744,0.0387536,0.00279787,0.453183,0.0445545,0.0635935,0.21326,0.18645,2.46442,1.2097,0.821296,0.868474,0.183652,2.01124,1.16515,0.757703,0.655214,0.18645,2.46442,1.2097,0.821296,0.868474,3.22115e+06,3908.91,1.02915e-273,1.02915e-273,3.45401,7.8445,4.1233,0.4463,2.58883,0.187844,2.46031,1.13973,0.802556,0.815433,-5.12851,-1.70537,-1.24213,-0.674053,0.0387335,4.74945,4.11543,1.40747,2.83599,1.42945
-54.6194,0.999512,0.0188041,7,127,0,74.9897,1.30941,0.427847,0.446833,0.553489,1.69179,3.14069,-0.324133,-0.603172,-0.0615668,-0.408504,-0.167816,0.0578614,-0.353298,0.455131,2.48904,-0.246379,1.17951,-1.08797,-0.47529,0.78299,-2.70795,0.172414,-0.971098,3.27885,-0.665685,-0.578684,0.804709,-0.714228,-0.0547339,0.980504,-3.40152,2.67866,-0.330677,-1.13353,-0.341066,-2.40397,0.050213,0.0898475,-1.72166,-0.739402,-0.138987,0.850339,0.832279,-1.12727,-1.38779,0.999884,0.800597,-1550.86,-1376.46,-1304.12,-2026.18,-1944.73,0.139975,0.0068199,0.0268991,165.634,597.576,0.0244275,58.6825,0.00834813,0.427082,0.036608,0.0757786,0.253785,0.175709,2.0325,1.04441,0.756659,0.774566,0.00791501,0.0235126,0.0115369,0.0132002,0.0124878,0.00424012,0.0116827,0.00757305,0.00735126,0.0114961,1.09512,30.6532,6.09577,1.52596,2.31117,0.524005,0.991187,1.53534,0.887856,1.24916,0.0311617,0.0384828,0.0145589,0.0173578,0.0262561,1.47202,7.55267,2.99632,0.87734,1.16527,0.00210702,0.0146317,0.00844204,0.00628894,0.0047354,1.09512,30.6532,6.09577,1.52596,2.31117,0.524005,0.991187,1.53534,0.887856,1.24916,0.0311617,0.0384828,0.0145589,0.0173578,0.0262561,0.00834812,0.427082,0.036608,0.0757785,0.253785,0.184057,2.45959,1.08101,0.832437,1.02835,0.175709,2.0325,1.04441,0.756658,0.774565,0.184057,2.45959,1.08101,0.832437,1.02835,0.0253144,877.157,1.93382e-272,1.93382e-272,2.24111,8.71346,3.98788,1.03819,1.15693,0.18512,2.45389,1.12539,0.873336,1.10725,-1.92231,-1.40535,-1.54266,0.771269,-0.54614,4.00219,4.02933,0.410362,2.79022,0.62875
-57.1669,0.996389,0.0160288,8,255,0,77.9482,-1.25694,-0.306978,-0.541303,-0.50874,-1.5902,-1.55567,0.176008,-0.152648,-0.364694,0.10375,2.70864,-0.25921,-0.551339,-0.617848,-2.56327,1.65422,-1.24093,1.61626,0.937312,-0.714524,0.588704,3.06236,0.438159,-2.89303,0.482975,0.548316,-0.74838,0.816531,-0.0408254,-1.03645,0.474501,0.779415,0.178575,1.93928,-0.109928,-0.488773,2.0837,-0.279091,2.1134,0.420957,0.219224,-0.721096,-0.824858,1.15831,1.18974,-1.52692,-0.256034,-1557.02,-1378.59,-1305.4,-2040.42,-1988.71,0.240401,0.00904639,0.0199372,242.233,368.261,0.0147368,47.5041,-0.00371946,0.43882,0.0558938,0.0665141,0.279323,0.187525,2.02506,1.03258,0.748623,0.560709,0.0116292,0.0361747,0.0160229,0.00896688,0.0153783,0.00482044,0.00853504,0.00938327,0.00735686,0.00780912,2.27523,17.854,6.49947,2.76092,2.49517,0.762532,1.42858,1.46617,1.31554,1.63169,0.0335863,0.030326,0.0115221,0.0226126,0.0507964,3.50128,9.21418,3.41404,0.798758,1.92041,0.00230277,0.0723202,0.00916812,0.00858006,0.00822686,2.27523,17.854,6.49947,2.76092,2.49517,0.762532,1.42858,1.46617,1.31554,1.63169,0.0335863,0.030326,0.0115221,0.0226126,0.0507964,-0.00371946,0.43882,0.0558938,0.066514,0.279323,0.183805,2.46388,1.08847,0.815136,0.840032,0.187525,2.02506,1.03258,0.748622,0.560709,0.183805,2.46388,1.08847,0.815136,0.840032,5794.34,4454.86,1.61178e-273,1.61178e-273,3.66909,8.43701,3.89318,0.741041,3.02799,0.178698,2.46466,1.05463,0.793042,0.791,-10.1129,-1.18212,-1.1423,0.746192,-2.24307,3.88665,4.13538,0.768901,2.76193,1.14312
-48.272,0.999189,0.014497,8,255,0,80.0844,1.33814,0.908788,-0.360156,1.37884,2.63413,1.38963,-0.0399179,1.2574,-0.250906,0.306278,0.651731,-0.198608,0.652475,0.471693,1.80905,0.705314,-1.13541,-1.28043,-1.00475,1.01452,-3.21496,0.783402,0.102192,1.56207,0.39708,0.138794,0.616449,-0.0774855,-0.826573,0.434027,-2.24953,2.62245,1.03364,0.141393,-1.78779,-2.63003,-0.550123,0.340552,-0.712655,-1.14151,-0.238302,-0.0376158,-0.88339,0.427765,-0.182691,-0.130183,1.8762,-1550.79,-1375.06,-1305.17,-2015.12,-1932.1,0.134689,0.00613465,0.028174,200.36,376.116,0.019486,72.767,0.00384868,0.433752,0.116254,0.0699918,0.28942,0.179075,2.02648,1.10447,0.756783,0.745783,0.00746023,0.0257548,0.0148161,0.011854,0.0151407,0.00460091,0.0112465,0.00827924,0.00704719,0.0103526,1.36096,30.1668,7.23832,1.95157,1.43089,0.501309,0.889793,1.5842,0.984623,1.13871,0.0305211,0.0336364,0.0114273,0.0207797,0.0357462,1.54134,9.42854,5.21769,1.09964,0.947086,0.00333022,0.0391661,0.0181662,0.0127721,0.010203,1.36096,30.1668,7.23832,1.95157,1.43089,0.501309,0.889793,1.5842,0.984623,1.13871,0.0305211,0.0336364,0.0114273,0.0207797,0.0357462,0.00384868,0.433752,0.116254,0.0699917,0.289419,0.182924,2.46024,1.22073,0.826774,1.0352,0.179075,2.02648,1.10447,0.756782,0.745782,0.182924,2.46024,1.22073,0.826774,1.0352,0.00501829,1497.45,1.98838e-272,1.98838e-272,1.45738,10.0742,4.05211,0.956208,0.552736,0.182883,2.45178,1.24652,0.843495,1.10318,-2.21201,-1.32851,-1.4954,0.0497706,-0.121052,3.42561,4.07545,0.980616,2.84241,0.50299
-54.7341,0.999325,0.013808,8,255,0,83.3499,-0.281178,-0.792826,-1.24436,0.458251,-1.60799,-0.358372,-2.37467,-0.393658,-0.351781,-0.993466,2.86907,1.88615,-0.099939,0.405608,-1.3546,0.904309,1.80953,1.18989,0.947152,-1.27305,0.291716,1.67995,1.56196,1.37641,-0.67156,2.32794,0.229951,-0.100195,-0.879637,1.12427,-0.693364,1.69675,0.466124,1.96171,0.825918,-0.378137,2.23726,-0.817474,1.23864,-0.31952,0.619407,-0.547163,-1.82272,0.128613,-2.35427,-0.825091,-0.0839991,-1554.67,-1380,-1306.32,-2027.46,-1988.95,0.220751,0.00906421,0.01783,208.495,677.822,0.0169576,49.167,-0.000642921,0.378959,0.0455768,0.0669087,0.224623,0.188184,2.07543,1.05954,0.756288,0.611871,0.011233,0.0294377,0.0208208,0.011717,0.0124745,0.00590274,0.0104013,0.00825295,0.00702676,0.0118174,1.82533,23.1801,6.73911,2.7729,3.40248,0.779237,1.46856,1.37078,1.20269,1.37594,0.0365188,0.0311362,0.0100081,0.0200727,0.0205005,2.76675,8.69607,4.58255,1.06366,1.62713,0.000876855,0.00952197,0.00438952,0.00372557,0.0020791,1.82533,23.1801,6.73911,2.7729,3.40248,0.779237,1.46856,1.37078,1.20269,1.37594,0.0365188,0.0311362,0.0100081,0.0200727,0.0205005,-0.000642921,0.378959,0.0455768,0.0669087,0.224623,0.187541,2.45439,1.10511,0.823196,0.836493,0.188184,2.07543,1.05954,0.756287,0.61187,0.187541,2.45439,1.10511,0.823196,0.836493,1.45116e+06,981.043,4.14571e-273,4.14571e-273,2.12974,7.45675,4.97162,1.28551,0.856701,0.192937,2.46399,1.13205,0.838241,0.872494,-7.31552,-0.9717,-1.11869,0.225388,-1.57479,4.87792,3.27282,1.43547,2.84456,1.09843
-51.5848,0.998731,0.013548,8,255,0,75.4673,-0.957854,-0.973688,-0.758214,0.448632,-1.58358,-0.666111,-1.60239,0.309885,0.127879,-2.05106,1.5902,1.58239,0.489979,-0.740039,-0.0305402,1.03976,1.7471,-0.17193,1.12497,-0.997285,-1.1685,2.25464,1.93536,0.601528,-1.73068,1.40133,1.18435,0.466877,-1.98434,0.797317,-1.07943,1.91504,-0.258193,2.01201,0.0979374,-1.15954,2.16125,-1.12503,1.14663,-0.0301726,-0.0589033,-0.497987,-1.52867,-0.00869004,-2.36858,-1.05948,0.991209,-1556.3,-1380.52,-1305.69,-2027.59,-1988.62,0.168119,0.00939237,0.018841,214.221,669.411,0.016181,60.9629,-0.00143368,0.397083,0.0756936,0.0815686,0.171898,0.18293,2.0683,1.09477,0.747708,0.667916,0.00947289,0.0320708,0.0227142,0.0111617,0.0102956,0.00531192,0.0126146,0.00893495,0.0066145,0.0110994,1.69711,24.6658,6.15167,2.79994,2.67311,0.668647,1.44863,1.31911,1.1914,1.47072,0.0316881,0.0313691,0.0104323,0.0197563,0.0204255,1.90394,10.6349,4.24305,1.0015,1.01244,0.0010134,0.00776898,0.0045841,0.00434187,0.00240097,1.69711,24.6658,6.15167,2.79994,2.67311,0.668647,1.44863,1.31911,1.1914,1.47072,0.0316881,0.0313691,0.0104323,0.0197563,0.0204255,-0.00143368,0.397083,0.0756936,0.0815685,0.171898,0.181497,2.46538,1.17046,0.829276,0.839813,0.18293,2.0683,1.09477,0.747708,0.667915,0.181497,2.46538,1.17046,0.829276,0.839813,1.925e+06,1528.71,2.15311e-273,2.15311e-273,1.41728,9.49668,3.96757,1.28735,1.37114,0.181153,2.46119,1.12687,0.817559,0.821523,-3.75123,-2.67778,-1.00721,0.482417,-0.240012,2.49533,4.06205,2.27091,2.82673,1.14041
-47.1867,0.999949,0.0135385,8,255,0,76.504,1.0892,-0.992632,-1.7425,-0.369045,-2.63941,-0.557305,0.261967,0.450875,-0.0947338,0.862463,2.94063,-0.260971,-0.553464,0.0248081,-0.450191,-0.324282,-0.42676,0.463897,-1.14727,-0.946954,-2.24396,2.32749,1.32194,0.245191,-1.41521,0.577789,0.706598,0.253576,-3.1548,-0.401049,-0.723164,1.73545,-1.49032,1.81739,0.359029,-2.02334,0.632788,-0.352824,-0.0263478,-0.539046,0.868858,0.613406,-0.0647702,1.16276,-2.42537,-0.733005,-0.0231695,-1551.39,-1380.58,-1306.97,-2038.55,-2002.77,0.190916,0.00596225,0.0190317,163.073,433.385,0.0172728,49.7688,-0.00115409,0.440837,0.081729,0.0747649,0.317147,0.188478,2.02502,1.03245,0.753436,0.650153,0.00835546,0.032421,0.019688,0.0109153,0.0109015,0.00483664,0.0114533,0.00867205,0.00620407,0.00882087,1.8151,23.4368,5.26759,2.69674,2.91472,0.564566,1.10062,1.45272,1.0564,1.30813,0.0384748,0.0371252,0.0128272,0.0226242,0.0201307,1.9064,8.87366,4.27827,0.914196,0.874931,0.0018677,0.0187879,0.00801945,0.00847169,0.00644688,1.8151,23.4368,5.26759,2.69674,2.91472,0.564566,1.10062,1.45272,1.0564,1.30813,0.0384748,0.0371252,0.0128272,0.0226242,0.0201307,-0.00115409,0.440837,0.081729,0.0747648,0.317147,0.187324,2.46586,1.11418,0.8282,0.967299,0.188478,2.02502,1.03245,0.753435,0.650152,0.187324,2.46586,1.11418,0.8282,0.967299,4.25592e+06,206.038,1.5625e-272,1.5625e-272,2.39614,8.79083,3.98641,0.755745,0.446446,0.18601,2.4691,1.13046,0.811417,1.03273,-3.76167,-1.01951,-1.01519,0.72211,-0.00181592,4.86292,4.02664,1.72112,2.8349,1.4175
-47.7424,0.999999,0.013775,8,255,0,65.1674,-0.92561,1.1046,1.71918,0.0781637,2.62101,2.65121,-0.335446,-1.03591,-0.325374,-1.03173,0.953707,0.00135655,0.367286,-0.31047,0.129549,1.90598,0.325256,0.0492261,1.74747,1.08518,-0.33801,0.721183,-0.663603,0.512835,0.0210101,-0.508183,-0.852232,-0.202388,3.37992,0.361698,-3.06381,1.55058,1.55269,-0.0240618,-1.4778,-1.82066,1.18255,0.586963,0.621249,-0.36308,-0.833893,-0.665516,0.0121696,-1.36411,2.44161,-0.0745881,0.596586,-1556.22,-1374.5,-1302.47,-2032.55,-1932.28,0.175722,0.0106376,0.0285749,254.742,503.725,0.0197039,56.3364,0.0070904,0.426817,0.0180838,0.0677158,0.222715,0.180316,2.03118,1.08744,0.750925,0.674692,0.0104371,0.025517,0.0123941,0.0110998,0.014143,0.00427428,0.00835774,0.0081357,0.00887156,0.01021,1.16716,22.2357,7.72721,1.89025,1.58571,0.587431,1.21494,1.63373,1.12892,1.36221,0.026946,0.0305825,0.0129672,0.0168886,0.0699895,1.65004,8.20841,4.29471,0.918904,1.15045,0.00272434,0.0400895,0.010556,0.0064086,0.00603996,1.16716,22.2357,7.72721,1.89025,1.58571,0.587431,1.21494,1.63373,1.12892,1.36221,0.026946,0.0305825,0.0129672,0.0168886,0.0699895,0.00709039,0.426817,0.0180838,0.0677157,0.222715,0.187406,2.45799,1.10552,0.81864,0.897406,0.180316,2.03118,1.08744,0.750925,0.674691,0.187406,2.45799,1.10552,0.81864,0.897406,1.12677e-05,16854.6,2.22139e-273,2.22139e-273,1.38902,8.07588,4.74916,0.93009,0.809508,0.19053,2.45637,1.10219,0.831067,0.831927,-2.67096,-0.987039,-1.01922,0.713399,-0.515146,4.86923,3.87085,1.44958,2.81274,1.58784
