# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = model_model
# start_datetime = 2021-09-19 14:32:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = ./maud_output-linear-20210919163223/samples/input_data.json
# init = ./maud_output-linear-20210919163223/samples/inits.json
# random
#   seed = 88704
# output
#   file = /Users/tedgro/dtu/projects/maud_demo/maud_output-linear-20210919163223/samples/model-202109191632-2.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.27.0
# stancflags = --include_paths=/Users/tedgro/Code/Maud/src/maud,/Users/tedgro/Code/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,log_kcat_z.1,log_kcat_z.2,log_kcat_z.3,log_km_z.1,log_km_z.2,log_km_z.3,log_km_z.4,log_km_z.5,log_km_z.6,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.1.3,log_conc_enzyme_z.2.3,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_ki_z.1,log_diss_t_z.1,log_diss_r_z.1,log_transfer_constant_z.1,log_transfer_constant_z.2,dgf.1,dgf.2,km.1,km.2,km.3,km.4,km.5,km.6,ki.1,kcat.1,kcat.2,kcat.3,diss_t.1,diss_r.1,transfer_constant.1,transfer_constant.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.1.3,conc_enzyme.2.3,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,keq.1,keq.2,keq.3,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yflux_sim.1,yflux_sim.2,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_conc.6,log_lik_conc.7,log_lik_conc.8,log_lik_flux.1,log_lik_flux.2
-34.6494,0.923443,0.0323672,7,127,0,42.7155,-0.138058,0.372441,0.49142,0.361397,-0.552846,1.85976,-1.13138,-1.58325,-0.150257,-0.76097,-0.551386,1.18874,1.47136,1.22453,0.645762,1.15466,1.45355,1.23449,-0.521459,-0.00234341,0.413864,0.893441,0.0747673,-0.446715,0.296058,0.0438909,-1.0069,-1.98138,0.610437,0.101442,0.077352,0.182758,0.126689,0.143665,1.70927,2.68586,1.24214,0.717697,1.04588,0.764885,1.19439,1.02668,1.02731,1.49088,1.07692,0.502286,0.982187,1.4563,0.640024,0.540577,0.0995324,0.228811,0.5236,0.502072,0.640024,0.540577,0.416664,0.353216,0.0995324,0.228811,0.35421,0.190744,0.35421,0.190744,0.35421,0.190744,1,1.4816,1,0.516202,0.569201,0.358282,0.0977876,0.590571,0.54842,0.366044,0.189647,0.437248,0.0561638,-2.47489,-0.971119,2.21664,3.68513,2.07594,1.35063,1.52637,2.08749,1.1775,1.36511
-36.1912,0.743244,0.0479128,6,63,0,47.5945,0.1009,-0.334655,2.21384,-0.505472,-1.2431,-1.44213,0.128441,-0.730481,0.489732,-0.0315695,-0.341038,1.16746,1.49475,1.0983,0.627267,1.15177,1.4942,1.18581,-0.857887,0.00875832,0.423356,0.903841,0.501028,-0.042334,0.12942,0.284344,-0.994955,-2.01673,0.0841867,0.216022,0.129028,0.268314,0.196247,0.162991,1.71997,7.54928,0.73839,0.474327,1.35069,0.974919,1.08075,1.18602,0.9989,1.53756,0.911884,0.490193,0.978451,1.53644,0.633824,0.505401,0.101767,0.233197,0.572032,0.48798,0.633824,0.505401,0.386909,0.338613,0.101767,0.233197,0.187527,0.0941895,0.187527,0.0941894,0.187527,0.0941898,1,1.51014,1,0.567385,0.654292,0.444575,0.0958276,0.442401,0.545001,0.293197,0.246253,0.312402,0.0892408,-0.29757,-0.735513,2.24457,3.67089,2.04719,0.422531,0.912041,1.81398,0.858615,0.713047
-43.7663,0.467604,0.0402705,7,127,0,53.0714,0.145836,0.507,2.15463,1.26854,-0.520934,1.02674,-0.74085,-0.538386,0.00385022,-0.0657462,1.00196,1.14433,1.4795,1.1702,0.7362,1.17253,1.43854,1.3793,-0.8907,0.131371,0.375668,-1.85994,0.261538,-1.46245,0.0879462,0.578994,-0.992708,-1.97465,0.370318,0.128228,0.14479,0.200463,0.192264,0.364853,0.327599,7.28577,2.14068,0.731571,1.16991,0.415832,1.05418,1.41538,0.968908,1.50696,1.00251,0.565861,1.00559,1.42779,0.658831,0.502095,0.130049,0.211983,0.605493,0.48428,0.658831,0.502095,0.496068,0.353268,0.130049,0.211983,0.355766,0.224539,0.355766,0.224539,0.355766,0.224539,1,1.48607,1,0.628548,0.60544,0.52318,0.122685,0.445653,0.512437,0.36437,0.223582,0.337528,0.113356,0.688527,-1.72812,-0.0166645,0.234585,2.02577,0.307778,1.52817,2.82379,1.16739,1.37308
-42.6014,0.994725,0.0143184,8,255,0,57.5434,-0.0539453,1.24293,1.15209,-0.343544,-1.2842,-1.03152,-0.324514,-0.00656168,0.347301,0.0681007,-0.469047,1.09579,1.44771,1.1389,0.666709,1.14466,1.47774,1.46762,-0.844766,0.110062,0.332468,0.935476,1.28015,0.259881,1.61592,-0.750661,-1.0027,-1.93785,0.107706,0.164615,0.199214,0.246336,0.208341,0.150941,1.75292,3.99242,0.81373,0.462773,2.15564,1.16874,2.63677,0.637375,0.908877,1.44513,0.962007,0.516344,0.969337,1.50348,0.670572,0.506729,0.124623,0.194437,0.576605,0.476456,0.670572,0.506729,0.425795,0.307347,0.124623,0.194437,0.167587,0.100195,0.167587,0.100195,0.167587,0.100195,1,1.45828,1,0.589946,0.711708,0.383443,0.146758,0.489926,0.52667,0.316292,0.20809,0.211765,0.0787622,-0.139984,-2.23101,2.10467,1.2635,1.96047,0.467213,-1.17137,2.95329,0.634398,0.78079
-42.8374,0.974117,0.0266932,7,127,0,57.8732,-0.879527,0.209988,1.59752,0.807419,0.134509,0.9884,-2.56842,-0.113129,0.45967,0.999267,0.0204069,1.25058,1.51947,1.1825,0.674873,1.20536,1.41531,1.32731,-0.879894,-0.0251037,0.349772,-0.484793,-0.133802,0.488376,-2.47731,-1.15538,-1.04398,-1.9895,0.361896,0.0428311,0.186875,0.263517,0.364263,0.202464,0.747609,5.21563,1.62328,1.08405,0.922857,1.34048,0.226189,0.49996,1.11453,1.58846,1.01889,0.521929,1.05005,1.38474,0.652016,0.503181,0.0951032,0.201284,0.60058,0.489015,0.652016,0.503181,0.41941,0.337251,0.0951032,0.201284,0.386645,0.191889,0.386645,0.191889,0.386645,0.19189,1,1.46439,1,0.653807,0.654333,0.352174,0.084171,0.456071,0.434388,0.332226,0.164525,0.264533,0.188069,0.56706,-1.4467,2.18768,3.56019,2.05212,0.346045,0.844069,2.99104,0.916633,1.36725
-41.8268,0.983436,0.0464323,6,63,0,58.6219,0.910296,-0.992391,0.719716,0.305184,-0.691613,2.38336,-1.15121,0.00749474,-1.37498,0.0903469,-1.72277,1.21935,1.51964,1.24364,0.619996,1.19565,1.437,0.556823,-0.00411528,0.01227,0.352255,0.461984,0.639576,1.3693,-0.514847,0.791531,-0.954485,-2.04962,0.835751,0.100243,0.200901,0.0876482,0.211141,0.0711402,1.31942,3.08015,1.20095,0.660362,1.46777,2.27408,0.734248,1.60788,1.06959,1.58882,1.10438,0.485518,1.03671,1.42488,0.558901,0.599506,0.102484,0.202285,0.512865,0.581535,0.558901,0.599506,0.345582,0.330288,0.102484,0.202285,0.193317,0.105485,0.193318,0.105485,0.193317,0.105485,1,1.5555,1,0.565507,0.500248,0.360629,0.0924797,0.500343,0.560979,0.359509,0.230131,0.262041,-0.0547161,-3.09786,1.45669,1.2307,3.65612,0.9358,1.89444,0.466336,2.98663,0.916266,0.837473
-41.8268,3.41576e-14,0.0826056,2,5,1,55.641,0.910296,-0.992391,0.719716,0.305184,-0.691613,2.38336,-1.15121,0.00749474,-1.37498,0.0903469,-1.72277,1.21935,1.51964,1.24364,0.619996,1.19565,1.437,0.556823,-0.00411528,0.01227,0.352255,0.461984,0.639576,1.3693,-0.514847,0.791531,-0.954485,-2.04962,0.835751,0.100243,0.200901,0.0876482,0.211141,0.0711402,1.31942,3.08015,1.20095,0.660362,1.46777,2.27408,0.734248,1.60788,1.06959,1.58882,1.10438,0.485518,1.03671,1.42488,0.558901,0.599506,0.102484,0.202285,0.512865,0.581535,0.558901,0.599506,0.345582,0.330288,0.102484,0.202285,0.193317,0.105485,0.193318,0.105485,0.193317,0.105485,1,1.5555,1,0.548405,0.521338,0.317625,0.105296,0.555973,0.712244,0.357955,0.201636,0.240373,0.299761,-3.09786,1.45669,1.2307,3.65612,0.9358,1.89444,0.466336,2.98663,0.916266,0.837473
-44.1671,0.994166,0.00723515,9,511,0,56.392,-1.61471,0.244855,1.66251,0.169336,-0.396121,-0.550559,-0.51171,-1.24882,1.92737,1.87835,1.6258,1.15762,1.4501,1.12279,0.628031,1.10244,1.55135,0.571756,0.158573,-0.0788729,0.329084,-2.53419,-0.32069,-0.743069,0.138107,-0.358209,-1.08074,-1.98776,0.143737,0.147126,0.09454,0.635709,0.617281,0.530489,0.2186,5.42301,1.10694,0.788461,0.824965,0.640285,1.08639,0.806602,0.986033,1.44969,0.941794,0.490686,0.916872,1.65662,0.560573,0.619334,0.0854067,0.193125,0.506427,0.585754,0.560573,0.619334,0.434266,0.358323,0.0854067,0.193125,0.219125,0.179768,0.219125,0.179766,0.219125,0.179766,1,1.44182,1,0.489574,0.513506,0.41504,0.0951405,0.550786,0.729034,0.334942,0.185115,0.273908,0.12621,-3.49876,1.42298,1.96215,2.44204,0.823977,1.84418,1.69461,2.93191,1.13248,1.33794
-40.1094,0.999064,0.0133945,8,255,0,51.0367,0.924152,1.58392,1.15578,0.93443,-1.54785,1.57616,-0.660121,0.660033,-1.3716,-0.573073,-1.55646,1.11133,1.47222,1.19243,0.685728,1.21314,1.41072,0.533347,0.117178,0.0631272,0.362758,1.18639,0.93781,0.730434,-0.515338,0.288087,-0.953792,-1.9208,0.514921,0.134592,0.29718,0.0878258,0.141808,0.0786054,2.03772,4.00128,1.75183,0.395063,1.75538,1.55001,0.734032,1.18869,0.927673,1.49258,1.03232,0.529449,1.06087,1.37639,0.556283,0.614227,0.113457,0.20658,0.516689,0.595889,0.556283,0.614227,0.404802,0.3923,0.113457,0.20658,0.162529,0.111368,0.162528,0.111368,0.162528,0.111368,1,1.47714,1,0.459632,0.570596,0.369772,0.12001,0.51567,0.671406,0.433651,0.218372,0.241258,0.0587512,-2.86952,1.50788,2.29282,2.88922,0.537725,1.86701,2.28105,2.9407,0.571194,0.897234
-33.7923,0.925185,0.0249468,7,127,0,48.4794,0.990128,-0.0860829,1.11574,0.808442,-0.471953,0.137624,-1.56423,0.0825304,1.19716,0.656241,-0.42721,1.16143,1.48844,1.1704,0.680644,1.10546,1.42029,1.00551,0.069045,-0.0162649,0.419527,-0.918179,-0.273239,0.934252,-0.333455,0.371115,-0.950494,-2.0043,0.217216,0.07824,0.210153,0.410186,0.296504,0.154778,0.576427,3.90631,1.62428,0.75339,0.84879,1.75164,0.818671,1.24941,0.990993,1.52482,1.00278,0.525914,0.920533,1.39385,0.611375,0.608343,0.0967994,0.231418,0.547871,0.581872,0.611375,0.608343,0.448385,0.414205,0.0967994,0.231418,0.262092,0.166327,0.262094,0.166328,0.262093,0.166328,1,1.52978,1,0.545876,0.475013,0.417077,0.0897392,0.580943,0.671929,0.465571,0.2034,0.307098,0.121395,-1.26192,0.0546974,1.64799,3.63332,0.927034,1.88494,2.23905,1.92863,1.34471,1.28828
