# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.98999999999999999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 11
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = ./maud_output-G6Pto6PGC-20210910123733/samples/input_data.json
# init = ./maud_output-G6Pto6PGC-20210910123733/samples/inits.json
# random
#   seed = 11091
# output
#   file = /home/shannara/models/maud_output-G6Pto6PGC-20210910123733/samples/model-202109101237-1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 ea3a31b
# stancflags = --include_paths=/home/shannara/Maud/src/maud,/home/shannara/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,dgf_z.3,dgf_z.4,dgf_z.5,drain_z.1.1,drain_z.2.1,drain_z.3.1,drain_z.4.1,drain_z.5.1,drain_z.1.2,drain_z.2.2,drain_z.3.2,drain_z.4.2,drain_z.5.2,log_kcat_z.1,log_kcat_z.2,log_km_z.1,log_km_z.2,log_km_z.3,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.3.1,log_conc_enzyme_z.4.1,log_conc_enzyme_z.5.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.3.2,log_conc_enzyme_z.4.2,log_conc_enzyme_z.5.2,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.3.1,log_conc_unbalanced_z.4.1,log_conc_unbalanced_z.5.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_conc_unbalanced_z.3.2,log_conc_unbalanced_z.4.2,log_conc_unbalanced_z.5.2,log_conc_unbalanced_z.1.3,log_conc_unbalanced_z.2.3,log_conc_unbalanced_z.3.3,log_conc_unbalanced_z.4.3,log_conc_unbalanced_z.5.3,log_diss_t_z.1,log_transfer_constant_z.1,dgf.1,dgf.2,dgf.3,dgf.4,dgf.5,km.1,km.2,km.3,kcat.1,kcat.2,diss_t.1,transfer_constant.1,drain.1.1,drain.2.1,drain.3.1,drain.4.1,drain.5.1,drain.1.2,drain.2.2,drain.3.2,drain.4.2,drain.5.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.3.1,conc_enzyme.4.1,conc_enzyme.5.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.3.2,conc_enzyme.4.2,conc_enzyme.5.2,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.3.1,conc_unbalanced.4.1,conc_unbalanced.5.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc_unbalanced.3.2,conc_unbalanced.4.2,conc_unbalanced.5.2,conc_unbalanced.1.3,conc_unbalanced.2.3,conc_unbalanced.3.3,conc_unbalanced.4.3,conc_unbalanced.5.3,conc.1.1,conc.2.1,conc.3.1,conc.4.1,conc.5.1,conc.1.2,conc.2.2,conc.3.2,conc.4.2,conc.5.2,conc.1.3,conc.2.3,conc.3.3,conc.4.3,conc.5.3,conc.1.4,conc.2.4,conc.3.4,conc.4.4,conc.5.4,conc.1.5,conc.2.5,conc.3.5,conc.4.5,conc.5.5,flux.1.1,flux.2.1,flux.3.1,flux.4.1,flux.5.1,flux.1.2,flux.2.2,flux.3.2,flux.4.2,flux.5.2,flux.1.3,flux.2.3,flux.3.3,flux.4.3,flux.5.3,flux.1.4,flux.2.4,flux.3.4,flux.4.4,flux.5.4,keq.1,keq.2,keq.3,keq.4,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yflux_sim.1,yflux_sim.2,yflux_sim.3,yflux_sim.4,yflux_sim.5,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_flux.1,log_lik_flux.2,log_lik_flux.3,log_lik_flux.4,log_lik_flux.5
-35.0941,0.99995,0.0561008,11,2047,0,58.1529,-0.780557,0.351987,1.41271,0.747275,0.0616182,0.480712,-0.509892,0.996249,0.794732,-0.585541,1.91582,0.540549,0.30699,-0.318592,0.802271,1.05953,0.142649,1.41698,1.37293,0.909773,-1.21136,1.45305,0.608596,-0.879792,-1.13909,-0.496073,0.567692,-1.78807,-0.205878,-0.999884,-0.982406,2.89584,-0.429021,0.314316,-0.27514,-1.22662,-0.242567,1.05569,1.28668,-0.2448,-1.26599,0.465022,-0.00120688,0.70493,1.13042,-0.459434,-0.657435,-1555.87,-1376.68,-1302.86,-2023.59,-1966.57,0.231008,0.00986989,0.0275899,215.07,485.66,0.0182442,43.8395,0.00151316,0.422723,0.105075,0.10195,0.244959,0.184268,2.04384,1.08384,0.750865,0.703167,0.00942562,0.0284586,0.0166722,0.0101724,0.011461,0.00428018,0.0111362,0.00651586,0.0072907,0.00786406,1.72846,32.6076,6.02075,2.01779,2.36222,0.659919,0.940371,1.73227,1.20863,1.39982,0.0246174,0.0362994,0.0129428,0.0214569,0.0500308,2.01398,8.17413,3.73508,0.623536,0.883595,0.00270775,0.0231323,0.0166036,0.00875338,0.00911091,1.72846,32.6076,6.02075,2.01779,2.36222,0.659919,0.940371,1.73227,1.20863,1.39982,0.0246174,0.0362994,0.0129428,0.0214569,0.0500308,0.00151316,0.422723,0.105075,0.10195,0.244959,0.185778,2.46656,1.18891,0.852813,0.948126,0.184268,2.04384,1.08384,0.750863,0.703167,0.185778,2.46656,1.18891,0.852813,0.948125,879.062,6072.02,2.55633e-273,2.55633e-273,0.857452,7.78195,3.77493,0.475732,1.07411,0.183837,2.46698,1.19312,0.856975,0.903888,-4.21839,-0.996897,-1.00587,-0.235858,-0.0153397,4.60425,3.96406,1.99248,2.10767,1.54208
-34.843,0.998101,0.0452896,11,2047,0,63.7047,-0.283897,0.357435,0.052523,-1.64555,-0.366111,0.395248,-0.105697,1.36385,-0.77546,-0.792067,1.17867,0.0851251,-0.125805,-0.0936846,-1.02643,-0.0100536,0.769208,0.23345,0.502385,0.158813,-0.124213,1.74574,0.572434,-0.614424,-1.24372,0.0637428,0.270059,0.241185,-0.0863804,-1.39875,-1.71279,2.24658,-1.08923,-0.715817,-1.03374,-1.25768,0.490957,1.42474,0.842415,-0.852081,-1.64183,0.975161,1.10306,0.41521,0.663991,0.0902441,0.132835,-1554.68,-1376.66,-1304.63,-2055.65,-1972.31,0.182317,0.00829274,0.0237423,173.65,550.496,0.0203643,51.3462,0.00129355,0.432208,0.120811,0.0539598,0.234663,0.18124,2.03314,1.05799,0.752549,0.625761,0.0107008,0.0297278,0.0165323,0.0103429,0.0112457,0.00456178,0.010486,0.00865702,0.00733854,0.00728507,1.50598,27.1064,5.54047,1.65405,1.83711,0.655917,1.07291,1.81402,1.15481,1.21717,0.0227562,0.0392178,0.0151261,0.0207495,0.0443991,2.32334,8.21453,3.6648,0.535198,0.661741,0.00186101,0.0176989,0.00780272,0.00592216,0.00648525,1.50598,27.1064,5.54047,1.65405,1.83711,0.655917,1.07291,1.81402,1.15481,1.21717,0.0227562,0.0392178,0.0151261,0.0207495,0.0443991,0.00129355,0.432208,0.120811,0.0539597,0.234663,0.182533,2.46535,1.1788,0.806507,0.860423,0.18124,2.03314,1.05799,0.752547,0.62576,0.182533,2.46535,1.1788,0.806507,0.860424,0.0104225,3778.01,4.13481e-273,4.13481e-273,2.31141,6.9404,4.78436,0.616337,0.568357,0.18136,2.4594,1.17411,0.8059,0.946243,-5.51597,-0.985408,-1.02524,-1.50412,0.227715,3.19369,4.06377,2.17309,2.53917,1.36155
-44.0562,0.998542,0.0396833,11,2047,0,66.0516,0.299972,0.877335,-0.996871,1.62548,-0.449273,-0.869371,-0.054566,0.904128,-1.16463,0.183164,2.73454,0.107226,-0.247879,-0.888299,-0.339322,1.23505,0.138888,0.751769,0.129663,1.71972,-1.27959,0.335631,-0.405449,0.234595,-1.8705,0.240962,1.60263,-0.545627,-0.974337,-0.556682,-2.53761,2.24172,0.163925,-0.050851,-0.50681,1.11409,0.363465,2.36381,0.00843993,-0.610182,-1.34866,0.225379,0.775536,-0.0943559,0.275401,-0.155883,-0.138667,-1553.28,-1375.16,-1306,-2011.82,-1973.42,0.202231,0.00769704,0.0324415,222.753,485.295,0.0193861,48.6324,-0.00195597,0.433408,0.101132,0.0420657,0.283282,0.187631,2.03366,1.0507,0.746598,0.654846,0.00935086,0.0240917,0.0131627,0.010908,0.010038,0.00465472,0.0137275,0.00775396,0.00699043,0.00856154,1.28897,27.069,6.48749,1.88051,2.18764,1.04379,1.0486,2.03986,1.06018,1.28688,0.0241954,0.0350045,0.0144427,0.0195614,0.0401944,3.44425,8.41553,5.09963,0.98403,0.90667,0.00290539,0.0190796,0.0143108,0.00982633,0.00946117,1.28897,27.069,6.48749,1.88051,2.18764,1.04379,1.0486,2.03986,1.06018,1.28688,0.0241954,0.0350045,0.0144427,0.0195614,0.0401944,-0.00195596,0.433408,0.101132,0.0420656,0.283282,0.185675,2.46707,1.15183,0.788663,0.938126,0.187631,2.03366,1.0507,0.746597,0.654845,0.185675,2.46707,1.15183,0.788663,0.938126,245174,3943.74,7.27719e-273,7.27719e-273,3.01201,9.32994,7.77289,0.648799,1.45805,0.187103,2.46304,1.14363,0.783771,0.79795,-9.90394,-0.952833,-1.41177,0.542685,-0.0524721,4.57753,3.91043,2.32223,1.63799,1.58369
-52.2409,0.999491,0.036923,11,2047,0,71.0217,-0.0112997,0.4075,0.637524,0.276292,-1.27838,0.461099,-0.00502411,1.10034,-1.039,-1.16042,2.74004,-0.00809338,-0.336414,-0.347044,-0.50107,1.28934,-1.73998,-1.10837,2.01781,0.621861,-3.21096,-0.431143,-0.295343,0.475672,-1.70891,-0.681041,0.61067,-1.10094,0.44682,-0.5387,-3.09745,2.49556,-1.55915,-1.42519,-1.79021,0.689704,1.89153,2.74028,1.0427,-0.922672,-1.87158,-0.646115,-0.197795,0.495899,0.489476,-1.17364,0.150676,-1554.03,-1376.52,-1303.87,-2029.9,-1984.53,0.139405,0.0112286,0.0260461,225.185,333.28,0.0158157,51.5297,0.00146276,0.434571,0.109531,0.0459051,0.2163,0.187654,2.03096,1.04541,0.750651,0.647999,0.00746372,0.0214894,0.0135049,0.011074,0.0103363,0.00419101,0.0112334,0.0071739,0.00755585,0.00859111,1.15978,29.0968,5.22214,1.44245,1.42974,0.960526,1.38008,2.13811,1.17877,1.19755,0.0216885,0.0306726,0.0125885,0.0209441,0.042459,1.67787,7.4621,3.48932,0.658817,0.516383,0.00407816,0.050235,0.0243385,0.0120507,0.0112617,1.15978,29.0968,5.22214,1.44245,1.42974,0.960526,1.38008,2.13811,1.17877,1.19755,0.0216885,0.0306726,0.0125885,0.0209441,0.042459,0.00146276,0.434571,0.109531,0.045905,0.216299,0.189117,2.46553,1.15495,0.796555,0.864298,0.187654,2.03096,1.04541,0.75065,0.647998,0.189093,2.46553,1.15495,0.796555,0.864297,60181.5,3076.64,5.38367e-273,5.38367e-273,2.63665,7.2806,5.19946,0.817528,0.675987,0.192915,2.45372,1.09349,0.812749,0.826074,-2.78907,-1.50479,-1.09875,0.097207,0.182498,4.82902,4.05166,2.32971,2.10983,1.39552
-47.3828,0.999965,0.0358926,11,2047,0,72.4216,0.548238,1.32634,-3.66528,-1.13062,-1.46478,1.55689,-0.98063,0.397476,-0.384358,0.394233,1.8481,1.17228,-0.623335,-0.590936,-0.167907,0.717038,-1.8733,-0.142485,0.57115,-2.00007,-1.51341,1.56705,0.614383,-0.901527,0.444762,0.268124,-0.0329921,-0.795218,-0.754993,-1.64255,-2.1326,1.72042,-0.577154,0.376278,-1.29579,-0.176783,0.0674243,1.55512,-0.0197069,-1.06669,-0.489487,-1.01259,-0.874457,1.43387,-1.40696,-0.643077,0.14201,-1552.68,-1373.85,-1309.46,-2048.75,-1987.03,0.169112,0.00840758,0.0154171,200.831,324.511,0.0175862,51.4405,0.00427847,0.411675,0.0794432,0.0659131,0.293805,0.18399,2.05867,1.02828,0.748825,0.662101,0.00909913,0.0289464,0.0166947,0.0101585,0.0152721,0.00466914,0.00986294,0.00748766,0.00707485,0.00695236,1.39131,23.3368,5.90949,2.04206,1.6843,0.810585,0.994259,1.84381,1.05712,1.15849,0.0289589,0.0290151,0.0114417,0.0233452,0.0261276,2.30722,7.44437,5.20516,0.715655,0.967779,0.00218744,0.0521513,0.0129172,0.00848062,0.0113345,1.39131,23.3368,5.90949,2.04206,1.6843,0.810585,0.994259,1.84381,1.05712,1.15849,0.0289589,0.0290151,0.0114417,0.0233452,0.0261276,0.00427847,0.411675,0.0794432,0.065913,0.293804,0.188268,2.47034,1.10772,0.814737,0.955905,0.18399,2.05867,1.02828,0.748824,0.662101,0.188268,2.47034,1.10772,0.814737,0.955905,2.93205,5243.83,9.25456e-273,9.25456e-273,1.8124,7.30184,4.26933,0.623141,0.876233,0.190362,2.46962,1.11655,0.79601,1.02843,-5.44909,-1.52556,-1.48627,0.474487,-0.157727,4.88979,3.41121,1.52325,2.75468,1.49863
-43.0297,0.999659,0.035972,11,2047,0,63.2069,-1.4238,-0.658562,-1.21428,-0.958236,0.809335,0.360002,-0.291791,0.205543,1.14988,-0.229581,2.79809,-0.228855,-0.508834,0.682547,-0.492927,1.23204,-1.10715,0.335717,0.62652,-0.517177,-1.42986,0.849615,-0.216525,-1.88886,-1.82054,-0.773156,1.29658,-0.349223,-0.852051,-1.26382,-2.04339,2.68875,-0.48614,1.87838,-0.341319,-0.808247,-0.204264,-0.696895,0.313038,0.484416,0.57444,-0.366025,0.630179,0.272988,0.341952,0.837426,1.11637,-1557.42,-1379.61,-1306.28,-2046.44,-1956.55,0.186084,0.0085012,0.0207399,222.619,378.247,0.0236466,62.5081,0.00120299,0.427841,0.071227,0.112804,0.262705,0.187892,2.02577,1.03512,0.758362,0.648344,0.0091883,0.0260103,0.0137553,0.00954916,0.0101293,0.0041473,0.012904,0.00797015,0.00703737,0.007476,1.41493,30.7414,5.9776,2.72866,2.31098,0.716277,0.946868,1.39159,1.09381,1.65571,0.0361769,0.0320029,0.0141494,0.0204108,0.0408852,2.32051,9.33752,3.41853,0.949673,1.24735,0.00284272,0.0209649,0.0120237,0.0100898,0.009858,1.41493,30.7414,5.9776,2.72866,2.31098,0.716277,0.946868,1.39159,1.09381,1.65571,0.0361769,0.0320029,0.0141494,0.0204108,0.0408852,0.00120299,0.427841,0.071227,0.112804,0.262705,0.189095,2.45361,1.10634,0.871165,0.911048,0.187892,2.02577,1.03512,0.758361,0.648343,0.189097,2.45362,1.10634,0.871165,0.911051,0.00125797,3470.25,1.37133e-273,1.37133e-273,1.09851,10.627,2.79122,0.724319,1.02716,0.190309,2.46095,1.03481,0.833402,1.05123,-5.50426,-1.26241,-1.13948,0.643962,-0.721409,4.83155,3.10219,1.47744,0.830101,1.61602
-42.965,0.999923,0.0367778,11,2047,0,59.9198,0.951144,0.183651,1.3915,-0.692089,1.6872,2.1213,0.91657,0.852708,0.364805,-0.596742,0.824399,-1.10287,-0.0386636,-0.979354,1.9914,0.184163,-1.13465,0.503157,1.24145,1.73361,-1.87353,0.990841,-1.05334,-1.04024,-0.471285,-1.10234,0.675549,-0.480178,-0.289856,0.341039,-1.34605,1.92785,0.530295,1.37061,-0.361682,-0.49364,0.576859,0.836781,0.862845,0.876217,-1.05914,-0.095452,0.659686,1.12682,0.896892,1.43779,0.314132,-1551.72,-1377.17,-1302.89,-2042.87,-1944.79,0.192421,0.00961373,0.0325317,180.528,376.173,0.0266634,53.2421,0.00572875,0.4562,0.0989305,0.0888098,0.244401,0.179785,2.00525,1.0632,0.745916,0.753501,0.00872461,0.0265637,0.0113178,0.0100706,0.0129357,0.00399479,0.0113817,0.00782534,0.00725727,0.0101696,1.61387,24.7559,6.79379,2.47399,2.29543,0.761805,1.08961,1.68553,1.15724,1.812,0.0257059,0.0333428,0.0142084,0.0225303,0.0471272,2.42193,6.77604,2.21762,0.819137,1.3815,0.00458167,0.0439969,0.0212207,0.0143278,0.0114808,1.61387,24.7559,6.79379,2.47399,2.29543,0.761805,1.08961,1.68553,1.15724,1.812,0.0257059,0.0333428,0.0142084,0.0225303,0.0471272,0.00572875,0.4562,0.0989304,0.0888097,0.244401,0.185513,2.46145,1.16213,0.834725,0.997902,0.179785,2.00525,1.0632,0.745915,0.753501,0.185513,2.46146,1.16213,0.834724,0.997902,6.74713e-05,932.501,1.36701e-272,1.36701e-272,2.25326,8.17084,1.88784,0.679982,0.944699,0.189861,2.45936,1.109,0.813975,0.982987,-5.92286,-2.65295,-3.37887,0.771653,-1.01755,4.53308,4.13308,2.3224,2.75217,1.09672
-40.4732,0.998865,0.038209,10,1861,1,61.7839,-0.322759,-0.760703,0.226377,-0.538592,0.845733,0.791073,0.319332,0.29564,-0.734335,0.807365,1.75683,-0.401808,0.196691,0.677079,0.12815,0.158983,-1.12875,0.290458,-0.540066,1.27397,-1.18573,-0.0219168,-0.309823,-2.33634,-0.938255,-0.366526,0.726103,-2.15379,-0.483899,-0.253453,-2.16997,2.74759,0.614985,2.02839,0.15472,-0.479821,-0.000376226,-0.506329,-1.06251,-0.596893,-1.39733,-0.93041,0.465763,-1.2419,-0.302373,0.578809,0.399665,-1554.77,-1379.91,-1304.41,-2040.82,-1956.07,0.184407,0.00673212,0.0296745,179.622,376.617,0.0224546,54.1607,0.00231065,0.442183,0.0750838,0.0552167,0.314401,0.183615,2.02171,1.07725,0.758321,0.674633,0.00945386,0.0228412,0.0134594,0.00928515,0.0118859,0.00434376,0.0114986,0.00619061,0.00718061,0.00907406,1.38154,31.2604,6.86663,2.8088,2.72389,0.76387,0.982215,1.42512,0.949931,1.29082,0.0239503,0.0293789,0.0138247,0.0171291,0.0346674,2.79341,6.66687,3.46223,0.847991,1.25199,0.00380506,0.0391688,0.0289996,0.0127678,0.0120857,1.38154,31.2604,6.86663,2.8088,2.72389,0.76387,0.982215,1.42512,0.949931,1.29082,0.0239503,0.0293789,0.0138247,0.0171291,0.0346674,0.00231065,0.442183,0.0750838,0.0552166,0.3144,0.185926,2.4639,1.15234,0.813537,0.989033,0.183615,2.02171,1.07725,0.75832,0.674632,0.185929,2.4639,1.15234,0.813537,0.989033,0.0239577,1060.46,3.98212e-273,3.98212e-273,5.1378,7.93123,2.1307,0.915177,1.31546,0.190979,2.46427,1.17431,0.815255,0.938669,-7.42111,-2.90809,-1.11354,0.784216,-0.731477,4.64036,4.13491,2.32387,2.73113,1.20512
-39.4994,0.998291,0.0400052,11,2047,0,69.9303,3.01304,-1.07569,-0.304973,-0.361675,-0.18157,0.482189,-0.103941,0.544451,-0.800463,-1.21146,1.58427,-0.248553,0.285633,0.261902,1.68923,0.557798,-0.574085,0.166334,0.853299,0.0735888,-0.635867,0.77405,-0.383012,-0.0928521,-0.00513608,0.417445,1.47247,1.1601,-2.29721,0.378672,-1.24526,2.19284,0.543304,0.9309,-1.7197,-1.19175,0.670173,1.36647,1.06313,-0.0887899,0.0160351,0.645132,0.726335,1.12726,-0.835629,0.166832,0.935969,-1546.77,-1380.82,-1305.1,-2038.45,-1969.83,0.179886,0.00889565,0.023341,194.536,420.802,0.0206786,60.293,0.00151695,0.43225,0.0857348,0.0531956,0.213755,0.182906,2.02531,1.08256,0.755212,0.740711,0.0100805,0.0257189,0.0132317,0.0106865,0.0140762,0.00474917,0.013371,0.00984568,0.0065022,0.0102433,1.64484,26.6951,6.80493,2.27273,1.46354,0.664442,1.10804,1.80086,1.18124,1.45101,0.0321888,0.0373041,0.0143427,0.0225315,0.0302432,2.2067,6.45232,3.05693,0.833398,0.770899,0.00237297,0.0181008,0.0091668,0.0097882,0.00663848,1.64484,26.6951,6.80493,2.27273,1.46354,0.664442,1.10804,1.80086,1.18124,1.45101,0.0321888,0.0373041,0.0143427,0.0225315,0.0302432,0.00151695,0.43225,0.0857348,0.0531956,0.213755,0.184423,2.45756,1.1683,0.808408,0.954465,0.182906,2.02531,1.08256,0.755211,0.74071,0.184425,2.45754,1.1683,0.808407,0.954465,17.6044,29.0269,1.00639e-271,1.00639e-271,3.3598,6.55789,5.63286,0.756037,0.479948,0.180183,2.44795,1.13915,0.764051,0.896381,-5.03015,-3.47599,-1.46566,0.781161,0.139035,4.15799,3.81646,2.28871,2.60015,1.5074
-35.3105,0.998719,0.0421515,11,2047,0,57.2042,-0.228658,-0.160208,1.23819,-0.972478,1.12571,0.821253,0.71967,1.0026,0.351372,-0.0557393,1.72432,-0.637153,0.2873,-0.179719,0.597167,0.330593,-1.38112,0.584025,0.743189,-0.285273,-0.663234,-0.0279055,0.810323,-1.27311,-0.520864,0.742486,0.453955,-0.0164191,-1.01612,-0.30178,-1.51915,2.40838,-0.519626,0.726847,-1.32624,-2.22395,0.639117,0.964266,0.417417,-1.07995,-0.848964,-1.24304,1.32483,0.187468,-0.175792,1.18084,0.0152715,-1554.55,-1378.16,-1303.09,-2046.63,-1952.32,0.195559,0.00870189,0.0217245,185.893,358.08,0.0253278,50.1529,0.0023882,0.451579,0.105347,0.0883993,0.271372,0.183481,2.01619,1.08266,0.751905,0.694486,0.0100483,0.0228208,0.0174749,0.00992477,0.01282,0.00492816,0.0108831,0.00835033,0.00697446,0.00899037,1.56201,28.3838,5.95245,2.18498,1.66739,0.542812,1.10187,1.71259,1.10558,1.15496,0.0268612,0.0280191,0.0156072,0.0202099,0.0358093,2.21569,6.51077,5.1063,0.761447,0.741445,0.00255757,0.0375096,0.0143219,0.0110163,0.00931154,1.56201,28.3838,5.95245,2.18498,1.66739,0.542812,1.10187,1.71259,1.10558,1.15496,0.0268612,0.0280191,0.0156072,0.0202099,0.0358093,0.0023882,0.451579,0.105347,0.0883992,0.271372,0.18587,2.46777,1.18801,0.840303,0.965856,0.183481,2.01619,1.08266,0.751904,0.694485,0.185869,2.46776,1.18802,0.840303,0.965856,0.000425444,1954.47,4.36197e-273,4.36197e-273,1.82197,6.43782,6.02568,0.588335,0.874219,0.184894,2.46862,1.18426,0.842039,0.959625,-5.06773,-3.3122,-1.41635,0.660011,0.170099,4.62691,3.82713,2.01139,2.61848,1.42893
-32.602,0.999757,0.0447366,11,2047,0,53.7694,1.22175,-1.58903,0.313624,0.240366,-1.01842,1.11834,-0.483202,-0.165247,-0.925823,0.142674,1.49022,0.451346,1.09153,0.899632,-0.706724,-0.296284,-0.714016,-0.0135263,1.31598,0.847661,-1.51764,2.37237,0.704607,0.340335,-0.78092,-0.104803,1.45357,1.07509,-0.655407,0.26369,-1.28247,1.16094,1.07309,0.063313,-0.626152,-0.267984,2.10199,-0.11548,1.18365,0.0993938,-0.601872,-0.372147,0.568673,-0.209734,0.178416,0.637423,0.30683,-1551.07,-1382.31,-1304.29,-2030.38,-1981.05,0.17353,0.0097581,0.0272493,163.989,409.188,0.0227193,53.1644,0.00315157,0.423349,0.0553544,0.0493642,0.281263,0.18252,2.04174,1.13069,0.759988,0.639294,0.00909464,0.0326387,0.0170495,0.0109805,0.0122297,0.0044751,0.01332,0.00972919,0.00711352,0.0100199,1.63334,19.9018,7.27437,1.92239,2.10281,0.796233,1.43329,1.49645,1.19593,1.51526,0.028286,0.0319733,0.014027,0.019302,0.0392086,2.24612,8.2968,3.62235,0.630411,0.853061,0.00307473,0.0225008,0.011563,0.0104949,0.00788951,1.63334,19.9018,7.27437,1.92239,2.10281,0.796233,1.43329,1.49645,1.19593,1.51526,0.028286,0.0319733,0.014027,0.019302,0.0392086,0.00315157,0.423349,0.0553544,0.0493642,0.281263,0.185671,2.46509,1.18605,0.809351,0.920556,0.18252,2.04174,1.13069,0.759987,0.639293,0.185672,2.46509,1.18605,0.809351,0.920557,106029,90.1967,1.77646e-272,1.77646e-272,2.2837,7.61624,3.54881,0.694628,1.16728,0.189103,2.45862,1.14813,0.765425,0.847592,-5.19485,-0.9672,-1.03963,-0.164265,0.0312328,4.57644,4.08054,2.05059,2.62792,1.61804
-36.9484,0.997624,0.0478363,11,2047,0,61.0025,2.45569,-0.935288,-0.613696,0.166867,0.0902809,2.50127,-0.556356,-0.345886,-0.0397753,0.129057,0.0495046,0.0751868,0.531607,0.435768,-0.22725,0.064256,0.000612591,-0.401463,1.76913,0.659619,-1.19124,1.3194,-0.221731,0.627645,-1.51756,-0.500205,0.105172,1.4868,-0.631127,0.196578,-1.068,1.56868,1.81747,0.300823,-0.0350087,-0.530344,1.34488,-0.306781,0.934256,-1.22152,-1.48104,-0.26814,0.931801,-0.280102,-0.248659,0.965573,0.293201,-1548.11,-1380.41,-1305.5,-2031.36,-1966.19,0.160575,0.0106838,0.0262435,176.251,472.058,0.0242604,53.0197,0.0067051,0.421632,0.0476218,0.0764446,0.280585,0.176601,2.03291,1.09725,0.756514,0.659589,0.00944778,0.0278972,0.0137386,0.01118,0.0107011,0.00427817,0.0101423,0.0103065,0.00712298,0.0098918,1.70078,22.3505,7.98919,2.01255,2.55789,0.756348,1.25091,1.4611,1.16574,1.11792,0.0235346,0.0324813,0.0147648,0.0191455,0.0351475,2.71174,7.33885,3.36151,0.774175,0.687459,0.00261982,0.0276084,0.00807588,0.00864191,0.00661604,1.70078,22.3505,7.98919,2.01255,2.55789,0.756348,1.25091,1.4611,1.16574,1.11792,0.0235346,0.0324813,0.0147648,0.0191455,0.0351475,0.00670509,0.421632,0.0476217,0.0764445,0.280584,0.183306,2.45454,1.14487,0.832957,0.940173,0.176601,2.03291,1.09725,0.756513,0.659588,0.183306,2.45454,1.14487,0.832957,0.940173,50.887,58.6803,5.86694e-272,5.86694e-272,2.41653,7.55391,4.7274,0.686555,0.570614,0.188494,2.466,1.13795,0.85988,1.12337,-7.09666,-1.65821,-1.17733,0.695489,0.213889,3.63635,3.30595,2.28218,2.78242,1.57648
